ID,Title,Gender,Province,WorkType,SalaryShown,MinSalary,MaxSalary,MainCategory,Industry,ExperienceYears,RelatedExperience,IsRemote,IsInternship,DisabilitySupport,CompanyProvince,CompanyCity,OwnershipType,CompanySize,ActivityType,CompanyIndustry,AvgSalary
264445,توسعه دهنده پایتون,تفاوتی ندارد,Tehran,Project - based,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,False,True,False,,Tehran,Tehran,Non - profit / NGO / Charity,Less than 10 employees,Iranian company dealing with Iranian and foreign customers,"IT / Software / Hardware,Internet Provider / E-commerce / Online Services",22.5
264486,توسعه‌دهنده وردپرس حرفه‌ای,تفاوتی ندارد,Tehran,Full Time Or Part Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,Internet Provider / E-commerce / Online Services,4,False,True,False,,Tehran,Tehran,,11 - 50 employees,,"Internet Provider / E-commerce / Online Services,Trading / International Affairs,Fashion / Luxury Goods",22.5
264917,برنامه نویس PHP,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Business Services / Consulting,1,False,True,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,"Business Services / Consulting,Trading / International Affairs",17.5
264960,کارشناس توسعه دهنده فلاتر,تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,1,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,"IT / Software / Hardware,Internet Provider / E-commerce / Online Services,Banking",13.5
265054,برنامه نویس PHP,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,"IT / Software / Hardware,Internet Provider / E-commerce / Online Services",17.5
265138,برنامه نویس Full-Stack,تفاوتی ندارد,Tehran,Full Time,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,Consumer Goods / FMCG,2,False,False,False,,Tehran,Tehran,Privately held,1001 - 5000 employees,Iranian company dealing with Iranian and foreign customers,"Healthcare / Medical Services,Consumer Goods / FMCG,Pharmaceutical",30.0
265416,سرپرست ارشد برنامه نویسی - آقا,فقط آقا,Tehran,Full Time,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,True,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,30.0
265417,Front-End Developer,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Internet Provider / E-commerce / Online Services,2,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,"Internet Provider / E-commerce / Online Services,Accountancy,Engineering Services / Technical Services & Solutions",17.5
265437,کارشناس هوش مصنوعی و نرم افزار,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Government Sector,1,False,False,False,,Tehran,Tehran,Governmental,51 - 200 employees,Iranian company dealing only with Iranian entities,"Education / Research,IT / Software / Hardware,Government Sector",17.5
265469,Back-End Developer (Python),تفاوتی ندارد,Tehran,Full Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,Education / Research,2,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,"Education / Research,Internet Provider / E-commerce / Online Services,Law and Legal",22.5
265472,Support Specialist,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Healthcare / Medical Services,2,False,False,False,,Tehran,Tehran,Privately held,201 - 500 employees,Iranian company dealing with Iranian and foreign customers,Healthcare / Medical Services,17.5
265496,برنامه نویس Back-End (Node.js),تفاوتی ندارد,Khorasan Razavi,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,False,False,False,True,Khorasan Razavi,Mashhad,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,13.5
265573,کارشناس پشتیبانی Voip,تفاوتی ندارد,Tehran,Full Time,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,4,False,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing with Iranian and foreign customers,IT / Software / Hardware,30.0
265638,توسعه دهنده Back-End (Nodejs),ترجیحاً آقا,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,1,True,False,False,,Alborz,Karaj,Privately held,51 - 200 employees,Iranian company dealing only with Iranian entities,"IT / Software / Hardware,Marketing / Advertising",17.5
265947,برنامه نویس SQL,تفاوتی ندارد,Tehran,Full Time,True,10.0,12.0,توسعه نرم افزار و برنامه نویسی,Retail / Shopping center / Store,1,False,False,False,,Tehran,Tehran,Privately held,1001 - 5000 employees,Iranian company dealing only with Iranian entities,"Consumer Goods / FMCG,Pharmaceutical,Retail / Shopping center / Store",11.0
265961,SQL Server DBA,تفاوتی ندارد,Tehran,Full Time,True,10.0,12.0,توسعه نرم افزار و برنامه نویسی,Retail / Shopping center / Store,1,False,False,False,,Tehran,Tehran,Privately held,1001 - 5000 employees,Iranian company dealing only with Iranian entities,"Consumer Goods / FMCG,Pharmaceutical,Retail / Shopping center / Store",11.0
266399,برنامه نویس اتوماسیون صنعتی - آقا,فقط آقا,Tehran,Full Time,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,Engineering Services / Technical Services & Solutions,5,True,False,False,,Tehran,Ahmadabad-e Mostowfi,Privately held,51 - 200 employees,Iranian company dealing with Iranian and foreign customers,Engineering Services / Technical Services & Solutions,30.0
266434,طراح سایت (Wordpress),تفاوتی ندارد,Khorasan Razavi,Full Time,True,10.0,12.0,توسعه نرم افزار و برنامه نویسی,Construction / Building Materials & Equipment,1,False,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,,Construction / Building Materials & Equipment,11.0
266468,طراح سایت (Wordpress),تفاوتی ندارد,Fars,Full Time,True,10.0,12.0,توسعه نرم افزار و برنامه نویسی,Construction / Building Materials & Equipment,1,False,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,,Construction / Building Materials & Equipment,11.0
266503,SQL Server DBA,ترجیحاً آقا,Tehran,Full Time,True,35.0,45.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,5,False,True,False,True,Tehran,Tehran,Privately held,201 - 500 employees,Iranian company dealing with Iranian and foreign customers,"IT / Software / Hardware,Telecom",40.0
266778,Back-End Developer (C#),تفاوتی ندارد,Fars,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,False,False,False,,Fars,Shiraz,Privately held,11 - 50 employees,Iranian company dealing only with Iranian entities,IT / Software / Hardware,13.5
266889,برنامه نویس Full-Stack,تفاوتی ندارد,Tehran,Project - based,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,False,False,False,,Tehran,Tehran,,11 - 50 employees,,IT / Software / Hardware,30.0
267217,برنامه نویس Node.js,تفاوتی ندارد,Tehran,Full Time Or Part Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,Internet Provider / E-commerce / Online Services,5,False,True,False,True,Gilan,Rasht,Privately held,51 - 200 employees,Iranian company dealing with Iranian and foreign customers,"Fashion / Luxury Goods,Internet Provider / E-commerce / Online Services,Technology and Innovation / VC / Accelerator",22.5
267275,برنامه نویس Back-End (Django),تفاوتی ندارد,Tehran,Part Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,Internet Provider / E-commerce / Online Services,5,False,True,False,,Gilan,Rasht,Privately held,51 - 200 employees,Iranian company dealing with Iranian and foreign customers,"Fashion / Luxury Goods,Internet Provider / E-commerce / Online Services,Technology and Innovation / VC / Accelerator",22.5
267329,Junior .Net Developer,تفاوتی ندارد,Tehran,Full Time,True,12.0,15.0,توسعه نرم افزار و برنامه نویسی,Oil & Gas / Petrochemical,0,False,False,True,,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing with Iranian and foreign customers,"Telecom,Oil & Gas / Petrochemical,Engineering Services / Technical Services & Solutions",13.5
267485,React Native Developer,تفاوتی ندارد,Tehran,Full Time,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,Healthcare / Medical Services,3,False,False,False,,Tehran,Tehran,Privately held,201 - 500 employees,Iranian company dealing with Iranian and foreign customers,Healthcare / Medical Services,30.0
267590,مدیر فنی (CTO),تفاوتی ندارد,Tehran,Full Time,True,45.0,60.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,True,False,False,True,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,"IT / Software / Hardware,Internet Provider / E-commerce / Online Services,Marketing / Advertising",52.5
267816,مدیر تیم برنامه‌نویسی (Technical Team Lead),تفاوتی ندارد,Tehran,Full Time,True,45.0,60.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,2,False,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing only with Iranian entities,"IT / Software / Hardware,Internet Provider / E-commerce / Online Services,Marketing / Advertising",52.5
267916,Full Stack Developer,تفاوتی ندارد,Tehran,Full Time,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,Finance / Investment,1,False,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing only with Iranian entities,Finance / Investment,30.0
268104,برنامه نویس Net Core.,تفاوتی ندارد,Khorasan Razavi,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Internet Provider / E-commerce / Online Services,3,False,False,False,,Khorasan Razavi,Mashhad,,51 - 200 employees,,"Internet Provider / E-commerce / Online Services,Transportation / Logistics",17.5
268117,PHP Developer,تفاوتی ندارد,Khorasan Razavi,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,Internet Provider / E-commerce / Online Services,3,True,False,False,,Khorasan Razavi,Mashhad,,51 - 200 employees,,"Internet Provider / E-commerce / Online Services,Transportation / Logistics",17.5
268306,کارشناس تست نرم افزار,تفاوتی ندارد,Tehran,Full Time,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,Insurance,2,False,False,False,,Tehran,Tehran,Privately held,201 - 500 employees,Iranian company dealing only with Iranian entities,"Insurance,Internet Provider / E-commerce / Online Services",30.0
268452,برنامه نویس .NET,تفاوتی ندارد,Tehran,Full Time,True,15.0,20.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,IT / Software / Hardware,17.5
268495,تحلیلگر فنی,تفاوتی ندارد,Tehran,Full Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,Technology and Innovation / VC / Accelerator,3,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,"Internet Provider / E-commerce / Online Services,IT / Software / Hardware",22.5
268587,Front-End Developer (Vue.js),تفاوتی ندارد,Tehran,Full Time,True,20.0,25.0,توسعه نرم افزار و برنامه نویسی,Healthcare / Medical Services,2,False,False,False,,Tehran,Tehran,Privately held,201 - 500 employees,Iranian company dealing with Iranian and foreign customers,Healthcare / Medical Services,22.5
268639,مالک محصول - Product Owner,تفاوتی ندارد,Tehran,Full Time,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,Technology and Innovation / VC / Accelerator,3,False,False,False,,Tehran,Tehran,Privately held,11 - 50 employees,Iranian company dealing with Iranian and foreign customers,"Internet Provider / E-commerce / Online Services,IT / Software / Hardware",30.0
268939,برنامه نویس Front-End,تفاوتی ندارد,Tehran,Full Time,True,25.0,35.0,توسعه نرم افزار و برنامه نویسی,IT / Software / Hardware,3,False,False,False,,Tehran,Tehran,Privately held,51 - 200 employees,Iranian company dealing with Iranian and foreign customers,IT / Software / Hardware,30.0
